image_id,source_dataset,dataset_version,image_path,split,task_type,subtype_label,severity_label,annotation_type,skin_tone,body_region,clinical_quality,dermatologist_verified,duplicate_cluster,source_weight,confidence_source,primary_use,condition_family,notes
tiswan_000014,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-16-_jpg.rf.1304a83243d4eb1df3cb1b6607714807.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 111.76.
tiswan_000015,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-16-_jpg.rf.af1461900e32101b9c00929f9b443b62.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 113.99.
tiswan_000016,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-17-_JPG_jpg.rf.2c7d2a1f7ef39a9e3bdf6d7e34a65a36.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 95.66.
tiswan_000017,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-17-_JPG_jpg.rf.7820102b7d36d9983e98e149af125e2a.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 35.51.
tiswan_000018,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-17-_JPG_jpg.rf.89c6b0427d03f6b2011f609abc93c935.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 37.79.
tiswan_000019,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-18-_jpg.rf.03698e34ece78f5828db5becaddb37e3.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 72.29.
tiswan_000020,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-18-_jpg.rf.251968e44f1f719c7a9aeff619a2d446.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 58.4.
tiswan_000021,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-18-_jpg.rf.2c50aa0e4f4fff9bc9c62cb4d9331b5a.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 80.22.
tiswan_000022,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-18-_jpg.rf.8b447ebd350b0f538d64ff01db2bd3b6.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 41.34.
tiswan_000023,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-19-_jpg.rf.8f7eb707d9fb359278577d0c1539eaef.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 69.41.
tiswan_000024,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-19-_jpg.rf.cb3be8f8bb3519d4c93a085270351454.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 32.21.
tiswan_000025,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-19-_jpg.rf.e826c06cd76de14e3e1779a61eba5f8e.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 65.87.
tiswan_000026,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-2-_jpg.rf.5a72784fbfc91d356725a6dbc7b12c47.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 66.48.
tiswan_000027,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-2-_jpg.rf.9fff9f374c4476776d28260fbf243243.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 72.3.
tiswan_000028,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-20-_jpg.rf.0cc2f4b3a38ea4af81f8d22c0c91b8aa.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 96.24.
tiswan_000029,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-20-_jpg.rf.89e362e030ba5acdb6de38ffe043fa04.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 75.17.
tiswan_000030,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-21-_jpg.rf.768898c2e5c02a5a73e4083fece23d83.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 42.41.
tiswan_000031,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-21-_jpg.rf.c7516746320b5dadd10108715a6aac54.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 89.2.
tiswan_000032,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-23-_jpg.rf.d66d971fbfe90791a5a7298232dfd1e1.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 56.92.
tiswan_000033,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-23-_jpg.rf.eec32d83e7160ee9ae57ac70df026cd1.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 127.47.
tiswan_000034,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-24-_jpg.rf.2dfc5664fa4518502101c4f6de7571ab.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 77.48.
tiswan_000035,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-24-_jpg.rf.8af6d6804ae77636dbb938fed812333b.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 62.32.
tiswan_000036,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-24-_jpg.rf.b6ca2aa28b885d4a190d2589eae3083c.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 57.34.
tiswan_000037,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-24-_jpg.rf.fc1972b4fcbb98485bec759c7828f510.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 37.35.
tiswan_000038,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-25-_jpg.rf.2ddf9e0f83b5a92c87d4bd36a5e6cc9e.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 88.72.
tiswan_000039,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-25-_jpg.rf.47b852334bcc3bf03946e4f25f155db2.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 84.87.
tiswan_000040,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-25-_jpg.rf.6d11d57feb5e80e3a9a11261b19c8f9e.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 91.7.
tiswan_000041,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-25-_jpg.rf.8169b25356a67b652c416e959fad18e4.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 79.33.
tiswan_000042,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-25-_jpg.rf.8690d60a4b16953acf00773e5564684b.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 87.52.
tiswan_000043,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-25-_jpg.rf.8cd375b6263c26fef4e7842fb50dfcb5.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 96.33.
tiswan_000044,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-25-_jpg.rf.a8e756bd94fb32a1f95fa64a64ebf764.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 50.2.
tiswan_000045,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-26-_jpg.rf.500a486c8babe2fffafb093ed322efd6.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 74.99.
tiswan_000046,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-26-_jpg.rf.a137df5c4f7ce82faae13c0e09d035d1.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 75.56.
tiswan_000047,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-26-_jpg.rf.b1b3b02cb732c76cdc9dd4b35fac0d18.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 37.35.
tiswan_000048,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-26-_jpg.rf.f083250e2ecf6d82004c80f42ca06c24.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 129.87.
tiswan_000049,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-27-_jpg.rf.075282b1bd5516034392cf679d87e563.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 38.92.
tiswan_000050,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-27-_jpg.rf.35b10b73f3161da134d64a1602b5ddec.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 65.35.
tiswan_000051,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-27-_jpg.rf.3b49dae263ab34dd51137fddf711a5cc.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 63.31.
tiswan_000052,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-27-_jpg.rf.729204c994529fca2c0ce352d3271057.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 54.79.
tiswan_000053,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-27-_jpg.rf.a0c16a8356c53bddabfe44fccb4d2cf0.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 48.42.
tiswan_000054,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-3-_jpg.rf.3f99832ac157f11392d94935693901d6.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 87.94.
tiswan_000055,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-3-_jpg.rf.a0162ec235dff9892be508dcc3144bcd.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 80.65.
tiswan_000056,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-3-_jpg.rf.af54692410714fcbf5f2e8a01b12130c.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 96.2.
tiswan_000057,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-3-_jpg.rf.bf4a040069acffb0aec729254e3babb4.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 113.6.
tiswan_000058,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-3-_jpg.rf.e04a577543dba1e0dc4c10bec7f8b7c3.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 52.04.
tiswan_000059,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-30-_jpg.rf.2f99791c398b25b85944e978e55bfed1.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 87.98.
tiswan_000060,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-30-_jpg.rf.5c6bcf9cde029ea992349bf6cb4d4db5.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 95.64.
tiswan_000061,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-30-_jpg.rf.654282bfad3e54ad4ae16ea10e1dd187.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 57.0.
tiswan_000062,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-30-_jpg.rf.9a9778ce422b635d817986b13e78fff0.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 54.24.
tiswan_000063,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-30-_jpg.rf.abd8ddb046167fc1c8e5d28d21b7f9b2.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 39.69.
tiswan_000064,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-30-_jpg.rf.cebdf0a0b013c409c72d55a85a94a164.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 77.97.
tiswan_000065,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-31-_JPG_jpg.rf.634f2879c23331357f0b43915983670d.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 37.73.
tiswan_000066,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/train/Blackheads/blackhead-31-_JPG_jpg.rf.ac93fdc338e8de737657af26bc555ffb.jpg,train,classification,open_comedo,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 36.24.
